,time,open,high,low,close,volume,MA50,MA200,sup,Buy_signal,Sell_signal
2197,2021-10-26,88470,90110,88000,89100,2367100,76520.4,69829.32,81349.39315,0,0
2198,2021-10-27,90190,95280,89800,95280,4182900,76951,69962.67,82413.77595,0,0
2199,2021-10-28,95120,100520,93400,97870,2341300,77461.6,70100.22,85228.95081,0,0
2200,2021-10-29,97080,99820,95120,97470,1159800,77961,70235.77,85400.52927,0,0
2201,2021-11-01,97550,99430,94730,94970,2076500,78437,70356.57,85400.52927,0,0
2202,2021-11-02,96220,96220,94180,95200,1507400,78970.8,70477.37,85400.52927,0,0
2203,2021-11-03,95200,96220,92770,93950,1891200,79506.4,70594.22,85400.52927,0,0
2204,2021-11-04,92460,95520,91600,91670,1660900,79993.2,70703.07,85400.52927,0,0
2205,2021-11-05,92380,96770,91050,95820,1340800,80542.6,70834.57,85400.52927,0,0
2206,2021-11-08,96920,97000,93320,96290,1648200,81117,70972.22,85400.52927,0,0
2207,2021-11-09,94570,97080,93170,93320,1665900,81621,71116.27,85400.52927,0,0
2208,2021-11-10,94020,96060,93170,94260,1009600,82136,71259.32,85400.52927,0,0
2209,2021-11-11,93950,95520,91910,93170,1895800,82599.6,71393.12,85400.52927,0,0
2210,2021-11-12,93320,94650,91130,92460,1370200,83061.4,71526.82,85400.52927,0,0
2211,2021-11-15,93170,93870,89800,93080,2157500,83507.6,71670.82,85400.52927,0,0
2212,2021-11-16,92380,94110,91050,91370,1545600,83946,71811.57,85400.52927,0,0
2213,2021-11-17,91600,92930,91440,91910,701200,84409.4,71971.32,85400.52927,0,0
2214,2021-11-18,90820,91600,89100,89100,1277500,84804,72137.92,85400.52927,0,0
2215,2021-11-19,89100,89250,82910,82990,2905400,85076.4,72263.32,97314.02374,0,1
2216,2021-11-22,81420,83220,79540,79930,1436500,85287.6,72377.62,92586.30607,0,0
2217,2021-11-23,80250,82600,80250,81890,768400,85531.8,72496.77,92174.69091,0,0
2218,2021-11-24,83540,83690,80640,80640,922700,85712,72596.37,92174.69091,0,0
2219,2021-11-25,81110,82280,80480,81340,657700,85888.8,72695.72,91169.56883,0,0
2220,2021-11-26,81340,81420,79540,79860,1256000,86047,72786.92,89676.77329,0,0
2221,2021-11-29,76420,79160,76420,77820,1292000,86213,72876.22,87147.23425,0,0
2222,2021-11-30,78370,79620,76960,76960,1391100,86371.2,72952.52,87147.23425,0,0
2223,2021-12-01,76420,77900,76330,77120,1464900,86529.4,73008.37,85639.70271,0,0
2224,2021-12-02,77040,77900,76720,77040,591100,86651.8,73051.72,85122.60232,0,0
2225,2021-12-03,77580,77580,75630,75630,1033200,86739.6,73092.52,84137.23056,0,0
2226,2021-12-06,75390,75940,71240,72030,1232300,86771,73117.97,82060.48334,0,0
2227,2021-12-07,73980,75550,73200,75550,964000,86792.8,73156.47,82060.48334,0,0
2228,2021-12-08,76330,77740,75780,76880,1098500,86814.8,73206.52,82060.48334,0,0
2229,2021-12-09,76650,78290,75940,77270,560300,86841.4,73254.42,82060.48334,0,0
2230,2021-12-10,77040,77040,75320,75630,677400,86733.4,73293.72,82060.48334,0,0
2231,2021-12-13,76720,77740,76100,76720,720800,86639.4,73328.62,82060.48334,0,0
2232,2021-12-14,76650,77420,75550,76880,765000,86470.2,73367.72,82060.48334,0,0
2233,2021-12-15,76420,76880,75470,76490,473400,86222.6,73404.87,82060.48334,0,0
2234,2021-12-16,76720,78370,76020,77190,956600,86028.4,73445.87,82060.48334,0,0
2235,2021-12-17,77580,78290,76570,77510,531800,85818.6,73482.42,82060.48334,0,0
2236,2021-12-20,76720,76720,75160,75710,860700,85571.4,73500.47,82060.48334,0,0
2237,2021-12-21,75710,75870,73590,73590,1259500,85289.4,73512.82,81490.78082,0,0
2238,2021-12-22,75070,75630,74070,74530,592000,85042,73536.37,81490.78082,0,0
2239,2021-12-23,75160,76490,73980,74530,1522500,84789.8,73557.22,81490.78082,0,0
2240,2021-12-24,75390,75940,74610,74920,700000,84534.4,73586.12,81490.78082,0,0
2241,2021-12-27,74920,75780,74920,75070,328900,84211.6,73615.77,81226.72301,0,0
2242,2021-12-28,75940,77120,75940,76810,1086700,83955,73657.17,81226.72301,0,0
2243,2021-12-29,77350,77350,75780,75940,458100,83681,73684.72,81226.72301,0,0
2244,2021-12-30,76720,77040,75940,75940,580600,83443,73716.07,81226.72301,0,0
2245,2021-12-31,76250,76250,75240,75320,674800,83194.2,73747.72,80801.66098,0,0
2246,2022-01-04,75870,79770,75870,79770,1730300,83035.8,73803.17,80801.66098,0,0
2247,2022-01-05,80400,82520,80250,82200,2082700,82897.8,73865.82,74856.63683,1,0
2248,2022-01-06,81420,82130,80570,81190,827700,82616,73929.92,75055.68871,0,0
2249,2022-01-07,81820,85570,80870,84170,1777900,82342,74008.12,75810.59032,0,0
2250,2022-01-10,84170,84170,80640,81030,803600,82013.2,74074.82,75810.59032,0,0
2251,2022-01-11,80640,81820,79860,80870,650100,81731.2,74139.57,75810.59032,0,0
2252,2022-01-12,82200,85260,82200,84550,1475800,81518.2,74222.32,75810.59032,0,0
2253,2022-01-13,85420,86900,82200,82200,772800,81283.2,74292.92,75810.59032,0,0
2254,2022-01-14,81420,83370,81030,82600,539400,81101.8,74362.12,75810.59032,0,0
2255,2022-01-17,83540,85880,76880,81890,1451600,80823.2,74428.92,75810.59032,0,0
2256,2022-01-18,81420,84550,81420,83770,931200,80572.8,74508.52,75810.59032,0,0
2257,2022-01-19,84630,85260,82600,83770,664500,80381.8,74586.97,75810.59032,0,0
2258,2022-01-20,83770,85020,82600,85020,717300,80197,74673.97,75810.59032,0,0
2259,2022-01-21,84550,85180,81970,84080,1063800,80015.2,74756.62,75810.59032,0,0
2260,2022-01-24,83770,85340,83610,83850,1029200,79843,74838.87,75810.59032,0,0
2261,2022-01-25,82990,85720,81420,85720,1322100,79695.8,74933.87,75810.59032,0,0
2262,2022-01-26,86350,88470,85340,87840,1440600,79625.2,75046.725,77053.77976,0,0
2263,2022-01-27,88070,89960,86270,87520,911500,79537.4,75156.075,78089.66837,0,0
2264,2022-01-28,87610,88470,83370,85340,1656400,79462.2,75256.43,78089.66837,0,0
2265,2022-02-07,89100,90820,87760,89800,926300,79598.4,75379.085,78089.66837,0,0
2266,2022-02-08,89640,90420,88160,89250,637800,79784.8,75494.435,78389.20807,0,0
2267,2022-02-09,88470,88930,86120,86120,1828900,79869.4,75591.135,78389.20807,0,0
2268,2022-02-10,87690,88320,86120,87690,859800,80010.4,75703.985,78389.20807,0,0
2269,2022-02-11,88070,88320,86900,86900,483000,80121.6,75812.14,78389.20807,0,0
2270,2022-02-14,88930,92380,88320,90820,1817900,80340.8,75956.94,80058.36054,0,0
2271,2022-02-15,90820,93630,88930,91910,1425600,80622.6,76107.19,80444.30903,0,0
2272,2022-02-16,89640,90730,88470,89640,723400,80876.2,76244.59,80444.30903,0,0
2273,2022-02-17,89570,92930,89020,92930,1128100,81192.4,76392.39,80444.30903,0,0
2274,2022-02-18,91210,92930,90270,91600,732400,81483.6,76534.29,81116.88266,0,0
2275,2022-02-21,91210,91600,90420,90670,332600,81784.4,76663.19,81518.75656,0,0
2276,2022-02-22,92380,92770,90820,91210,721200,82168,76797.04,82759.64848,0,0
2277,2022-02-23,92070,94340,91050,91600,1292100,82489,76936.29,83540.41298,0,0
2278,2022-02-24,92380,95910,91840,93170,1890000,82814.8,77075.795,84181.06827,0,0
2279,2022-02-25,94020,95670,91280,91760,1320300,83104.6,77210.945,84181.06827,0,0
2280,2022-02-28,93170,93630,91600,92380,940300,83439.6,77344.995,84181.06827,0,0
2281,2022-03-01,93170,93170,90900,92150,1037700,83748.2,77480.895,84181.06827,0,0
2282,2022-03-02,93950,94880,92380,93320,1558200,84077,77628.395,84569.58954,0,0
2283,2022-03-03,95430,95430,93170,94500,1368500,84437.2,77787.845,85565.36246,0,0
2284,2022-03-04,93950,93950,92380,92380,1555800,84741,77938.595,85565.36246,0,0
2285,2022-03-07,98260,98260,95910,97550,2253000,85141.8,78116.745,87368.93977,0,0
2286,2022-03-08,95990,98490,94020,94500,1426800,85517.6,78282.645,87368.93977,0,0
2287,2022-03-09,96140,98020,94500,95670,1297600,85959.2,78453.645,87368.93977,0,0
2288,2022-03-10,92380,93790,91440,92770,963500,86324,78606.345,87368.93977,0,0
2289,2022-03-11,92380,92380,87920,88390,1619500,86601.2,78733.695,87368.93977,0,0
2290,2022-03-14,86120,87690,82990,82990,1389300,86762.6,78837.845,97247.14728,0,1
2291,2022-03-15,81420,84550,79860,84550,967000,86952.2,78956.645,94421.12624,0,0
2292,2022-03-16,84950,86120,82990,85490,617000,87125.8,79072.945,94421.12624,0,0
2293,2022-03-17,84630,85960,84010,84010,524600,87287.2,79179.545,94421.12624,0,0
2294,2022-03-18,84550,85960,84170,85260,601000,87473.6,79288.245,94421.12624,0,0
2295,2022-03-21,85650,90030,85260,89250,830800,87752.2,79402.845,94421.12624,0,0
2296,2022-03-22,90030,91210,88870,90030,788400,87957.4,79517.945,94421.12624,0,0
2297,2022-03-23,89490,90190,87760,87920,620500,88071.8,79610.695,94421.12624,0,0
2298,2022-03-24,89960,90030,87610,87920,596000,88206.4,79706.145,94421.12624,0,0
2299,2022-03-25,89170,89250,84550,86670,385200,88256.4,79805.145,94421.12624,0,0
2300,2022-03-28,86750,88470,86350,86520,357200,88366.2,79906.095,94421.12624,0,0
2301,2022-03-29,86120,88470,85260,87610,689800,88501,80017.4,94421.12624,0,0
2302,2022-03-30,86820,87220,85420,86200,590500,88534,80118.25,94421.12624,0,0
2303,2022-03-31,86120,87610,84720,84780,374200,88585.6,80202.55,94421.12624,0,0
2304,2022-04-01,84400,86820,83770,85880,429800,88651.2,80295.35,94399.98741,0,0
2305,2022-04-04,86200,88390,86040,88000,610500,88773.4,80386.65,94399.98741,0,0
2306,2022-04-05,88230,89870,86900,89490,727800,88887.8,80477.75,94399.98741,0,0
2307,2022-04-06,89570,91210,88620,89020,832600,88992.8,80571.05,94399.98741,0,0
2308,2022-04-07,89020,90030,87610,88320,729000,89058.8,80659.75,94399.98741,0,0
2309,2022-04-08,89100,89640,86270,86270,617300,89102.6,80731,94399.98741,0,0
2310,2022-04-12,86670,88070,83770,85260,632900,89130.8,80800.95,94399.98741,0,0
2311,2022-04-13,85420,86520,84480,86200,513600,89140.4,80868.4,94377.70178,0,0
2312,2022-04-14,87220,88070,87140,87370,461700,89131,80933.4,94377.70178,0,0
2313,2022-04-15,88070,92380,87690,90110,1786900,89182.8,81012.1,94377.70178,0,0
2314,2022-04-18,91440,92310,89410,90270,848000,89281.4,81099.4,94377.70178,0,0
2315,2022-04-19,91990,91990,89170,89170,676400,89268.8,81181.2,94377.70178,0,0
2316,2022-04-20,88930,88930,83370,83460,1409200,89153,81229.75,94377.70178,0,0
2317,2022-04-21,81420,84780,80640,82200,1072500,89074.6,81262.6,93335.89392,0,0
2318,2022-04-22,82280,87920,78290,87920,1337900,89079.2,81342.05,93335.89392,0,0
2319,2022-04-25,85340,87920,81820,81820,684200,88977.6,81415.3,93335.89392,0,0
2320,2022-04-26,79860,85340,76810,85340,669700,88868,81483.85,93335.89392,0,0
2321,2022-04-27,81820,87290,81820,86900,789600,88767.8,81554.3,93335.89392,0,0
2322,2022-04-28,86350,86350,84320,84320,215400,88661.4,81616.9,93335.89392,0,0
2323,2022-04-29,83770,84870,82200,82990,548300,88462.6,81687.4,93335.89392,0,0
2324,2022-05-04,84240,86120,83920,84550,521100,88321.6,81752,93335.89392,0,0
2325,2022-05-05,86900,86900,85260,85650,351200,88221.2,81822.85,93335.89392,0,0
2326,2022-05-06,83370,86040,83370,85960,576300,88116.2,81898.35,93335.89392,0,0
2327,2022-05-09,85340,85340,80640,82130,571900,87926.8,81956.7,93335.89392,0,0
2328,2022-05-10,78680,84630,78290,84550,645200,87754.4,82040.05,93335.89392,0,0
2329,2022-05-11,84010,85720,82990,85260,328500,87624.4,82117.95,93335.89392,0,0
2330,2022-05-12,84550,84550,81110,82670,833900,87430.2,82189.2,93335.89392,0,0
2331,2022-05-13,81660,83370,78290,78290,899400,87153,82230.7,93335.89392,0,0
2332,2022-05-16,80640,81110,74370,74370,955900,86774,82258.1,91655.81664,0,0
2333,2022-05-17,74370,78990,73590,78990,516700,86463.8,82307.4,90532.12855,0,0
2334,2022-05-18,79070,83310,78520,82200,909900,86260.2,82370,90532.12855,0,0
2335,2022-05-19,77900,83370,77900,82830,1136600,85965.8,82435.4,90532.12855,0,0
2336,2022-05-20,82600,83540,81110,81820,292900,85712.2,82494.15,90532.12855,0,0
2337,2022-05-23,82600,82750,80480,81030,541100,85419.4,82548.55,90532.12855,0,0
2338,2022-05-24,81030,83690,80330,82830,840400,85220.6,82596.7,90532.12855,0,0
2339,2022-05-25,83220,84870,82830,84870,764900,85150.2,82657,90532.12855,0,0
2340,2022-05-26,86120,87060,82990,84240,565300,85175.2,82710.25,90532.12855,0,0
2341,2022-05-27,84950,87060,84950,86120,404700,85206.6,82773.7,90532.12855,0,0
2342,2022-05-30,87450,87920,85960,86120,682000,85219.2,82842.6,90532.12855,0,0
2343,2022-05-31,86750,92150,85720,92150,2358100,85382,82939.3,77350.61454,1,0
2344,2022-06-01,92930,97000,91600,94730,1740200,85571.4,83037.15,82056.24103,0,0
2345,2022-06-02,93950,96290,92220,93080,1399300,85648,83128.7,82056.24103,0,0
2346,2022-06-03,92380,97870,92380,97230,2364500,85792,83244.95,82281.62607,0,0
2347,2022-06-06,98260,103730,98260,101700,2646200,86067.6,83389.4,87200.67948,0,0
2348,2022-06-07,101700,102560,97170,101780,2035900,86344.8,83529.55,87200.67948,0,0
2349,2022-06-08,101780,103270,100440,100920,1703300,86629.8,83672.45,88527.54003,0,0
2350,2022-06-09,100920,101930,99580,99900,1293800,86897.4,83809.45,88527.54003,0,0
2351,2022-06-10,99030,99900,92930,92930,2455800,87003.8,83918.25,88527.54003,0,0
2352,2022-06-13,90030,95590,89640,92380,1737200,87127.4,84037.6,88527.54003,0,0
2353,2022-06-14,93950,98640,92460,98640,1357700,87404.6,84194.95,88527.54003,0,0
2354,2022-06-15,97080,100290,94570,97080,2223400,87628.6,84343.7,88527.54003,0,0
2355,2022-06-16,97940,103270,96140,100210,2330800,87872.8,84503,88527.54003,0,0
2356,2022-06-17,97870,104910,97470,104910,1558000,88181.2,84689.7,88527.54003,0,0
2357,2022-06-20,102560,103350,97630,97630,1717900,88353.4,84837.25,88527.54003,0,0
2358,2022-06-21,97080,99670,90820,93560,2345500,88458.2,84962.5,88527.54003,0,0
2359,2022-06-22,92770,93950,87060,87060,1887400,88474,85047.85,109698.0972,0,1
2360,2022-06-23,86120,93080,86120,91440,1113700,88597.6,85158.2,109034.0833,0,0
2361,2022-06-24,91440,92150,89100,89250,806000,88658.6,85250.6,108589.9286,0,0
2362,2022-06-27,90030,92150,89250,89570,903600,88702.6,85351.2,107341.3673,0,0
2363,2022-06-28,91210,92070,90350,90820,798300,88716.8,85461.6,106545.4577,0,0
2364,2022-06-29,90820,92380,89490,91600,968700,88743.4,85572.75,105318.2495,0,0
2365,2022-06-30,91210,93560,90420,90420,1008200,88768.4,85678,105318.2495,0,0
2366,2022-07-01,89870,90670,86120,88470,974500,88868.6,85773.5,102065.7547,0,0
2367,2022-07-04,90160,90480,87270,87340,462800,88971.4,85861.8,101968.504,0,0
2368,2022-07-05,87670,89110,82030,82840,1503400,88869.8,85917.85,99827.28918,0,0
2369,2022-07-06,80110,80350,77050,77050,1689000,88774.4,85940.6,93401.96216,0,0
2370,2022-07-07,75680,77610,74470,75680,628400,88581.2,85959.25,89987.39613,0,0
2371,2022-07-08,78420,78970,76410,76890,692300,88381,85996.1,89987.39613,0,0
2372,2022-07-11,76810,77930,76320,76320,477100,88221,86032.45,89270.63798,0,0
2373,2022-07-12,76570,79620,76570,79620,779400,88153.6,86084.5,89270.63798,0,0
2374,2022-07-13,78020,78020,76720,77450,896400,88011.6,86117.15,88748.4279,0,0
2375,2022-07-14,78020,79780,78020,79460,697700,87887.8,86158.25,88748.4279,0,0
2376,2022-07-15,79460,79540,78020,78420,516900,87737,86198.05,88647.00825,0,0
2377,2022-07-18,78500,79220,77610,78420,567900,87662.8,86217.85,87562.43565,0,0
2378,2022-07-19,79460,82030,79060,81960,933900,87611,86248.75,87562.43565,0,0
2379,2022-07-20,83240,83720,82030,82840,894600,87562.6,86283.25,87562.43565,0,0
2380,2022-07-21,82760,84450,81630,83720,862900,87583.6,86296.7,87562.43565,0,0
2381,2022-07-22,83640,88390,83640,86700,1087700,87751.8,86323.1,87562.43565,0,0
2382,2022-07-25,86460,88070,83970,84210,543700,87948.6,86317.45,87562.43565,0,0
2383,2022-07-26,86620,86620,83640,84210,483400,88053,86294.15,87562.43565,0,0
2384,2022-07-27,84120,84770,83240,84210,374600,88093.2,86280.7,87562.43565,0,0
2385,2022-07-28,86060,88220,84850,85490,508900,88146.4,86268.15,87562.43565,0,0
2386,2022-07-29,86860,88070,85890,86460,530100,88239.2,86260.1,87562.43565,0,0
2387,2022-08-01,86460,88070,85890,86780,424900,88354.2,86255.55,87562.43565,0,0
2388,2022-08-02,86460,87180,85010,86060,369900,88418.8,86251.35,87562.43565,0,0
2389,2022-08-03,87100,90880,86860,90070,583600,88522.8,86266,79510.77967,1,0
2390,2022-08-04,89670,90000,87270,87670,769800,88591.4,86265.9,79510.77967,0,0
2391,2022-08-05,86700,88470,85650,88070,726100,88630.4,86250.2,79510.77967,0,0
2392,2022-08-08,87740,90070,86860,89270,350600,88693.4,86248.35,79510.77967,0,0
2393,2022-08-09,89520,90480,88470,90070,368600,88651.8,86250.5,80738.89856,0,0
2394,2022-08-10,89270,90240,88550,89190,389600,88541,86257.25,81182.62734,0,0
2395,2022-08-11,90070,91610,89520,90880,846900,88497,86272.85,82488.68058,0,0
2396,2022-08-12,90880,93220,90880,92010,363800,88392.6,86294.45,84124.58335,0,0
2397,2022-08-15,92490,92650,90640,91680,404300,88192.2,86307.35,84124.58335,0,0
2398,2022-08-16,90880,91680,90070,91280,326200,87982.2,86287.35,84124.58335,0,0
2399,2022-08-17,91680,92410,89670,90400,879200,87771.8,86250,84124.58335,0,0
2400,2022-08-18,90880,94820,90000,91440,987400,87602.6,86219.85,84124.58335,0,0
2401,2022-08-19,92410,94900,92010,92970,536800,87603.4,86209.85,84772.48558,0,0
2402,2022-08-22,92810,94100,92250,92410,370200,87604,86195.9,84939.98764,0,0
2403,2022-08-23,92890,94340,92890,94100,446500,87513.2,86196.65,85729.27512,0,0
2404,2022-08-24,94900,96110,94100,94340,358100,87458.4,86210,87484.37867,0,0
2405,2022-08-25,94820,95710,93700,93700,424500,87328.2,86199.4,87484.37867,0,0
2406,2022-08-26,93700,93700,92570,92650,491500,87083,86181.2,87484.37867,0,0
2407,2022-08-29,91850,94500,91850,94500,669800,87020.4,86187.1,87484.37867,0,0
2408,2022-08-30,94580,96510,94100,95620,725100,87061.6,86193.9,88286.97616,0,0
2409,2022-08-31,94740,95710,94020,94180,429300,87204,86198.95,88286.97616,0,0
2410,2022-09-05,93530,94500,93050,93620,325500,87247.6,86204.75,88286.97616,0,0
2411,2022-09-06,94500,94740,93620,93700,247300,87336.6,86207.85,88286.97616,0,0
2412,2022-09-07,93290,93290,90070,90070,846100,87346.6,86201.35,88286.97616,0,0
2413,2022-09-08,90880,91280,88950,89920,315200,87328.6,86191.4,88286.97616,0,0
2414,2022-09-09,90800,91680,89760,91680,332700,87330.2,86204.3,88286.97616,0,0
2415,2022-09-12,91680,92810,91280,91440,364100,87350.6,86246.55,88286.97616,0,0
2416,2022-09-13,91370,92330,90720,91850,246500,87418.2,86306.15,88286.97616,0,0
2417,2022-09-14,90320,91440,89920,90480,317100,87481,86349.1,88286.97616,0,0
2418,2022-09-15,91680,91850,89430,89920,566200,87622.6,86395.5,88286.97616,0,0
2419,2022-09-16,89270,90880,88870,89270,498800,87867,86435.15,88286.97616,0,0
2420,2022-09-19,89270,90720,86860,86860,501200,88090.6,86470.15,95749.84996,0,1
2421,2022-09-20,88470,88470,86460,87740,403400,88307.6,86519.75,94292.01425,0,0
2422,2022-09-21,87740,88390,87100,87670,216700,88534.6,86573.3,94149.58365,0,0
2423,2022-09-22,87670,89590,87500,89270,232400,88727.6,86634.05,94149.58365,0,0
2424,2022-09-23,89590,92090,89270,90480,361700,88988.2,86701.25,94149.58365,0,0
2425,2022-09-26,89270,91850,89270,91370,666700,89226.4,86779.95,94149.58365,0,0
2426,2022-09-27,91680,91680,89270,89670,215200,89451.4,86868.15,94149.58365,0,0
2427,2022-09-28,88470,90240,83640,83640,662800,89555.8,86908.6,94149.58365,0,0
2428,2022-09-29,85650,86620,84450,84450,307600,89605.6,86946.45,94149.58365,0,0
2429,2022-09-30,82030,90070,81550,88470,719100,89718.2,87002.45,94149.58365,0,0
2430,2022-10-03,87670,87670,85490,86060,367400,89765,87054.6,94149.58365,0,0
2431,2022-10-04,86130,87670,83240,85250,260400,89736,87097.25,94149.58365,0,0
2432,2022-10-05,85330,87580,85330,86060,402300,89773,87143.15,94149.58365,0,0
2433,2022-10-06,86220,87270,85970,85970,447800,89808.2,87190.55,94149.58365,0,0
2434,2022-10-07,85970,85970,82030,82030,334000,89764.6,87214.75,93949.4253,0,0
2435,2022-10-10,82030,87740,82030,85250,431000,89759.8,87253.45,93949.4253,0,0
2436,2022-10-11,85250,87740,84450,85330,508200,89737.2,87301.55,93949.4253,0,0
2437,2022-10-12,84520,86700,84520,86060,169800,89722.8,87363.9,93949.4253,0,0
2438,2022-10-13,85170,87020,84520,86860,544600,89738.8,87425.55,93949.4253,0,0
2439,2022-10-14,86940,88630,86860,88310,387800,89703.6,87494.45,93949.4253,0,0
2440,2022-10-17,86780,91040,86220,89670,300100,89743.6,87568.2,93949.4253,0,0
2441,2022-10-18,91040,91040,89270,89270,448500,89767.6,87639.2,93949.4253,0,0
2442,2022-10-19,89350,90880,86860,87740,423200,89737,87693.85,93949.4253,0,0
2443,2022-10-20,87670,89270,87020,89190,165200,89719.4,87760.1,93949.4253,0,0
2444,2022-10-21,89190,90560,86220,86220,468300,89660,87811.5,93949.4253,0,0
2445,2022-10-24,86220,87580,85650,86220,503600,89566.8,87866,93949.4253,0,0
2446,2022-10-25,86220,87670,84930,86220,367300,89451,87898.25,93949.4253,0,0
2447,2022-10-26,86220,87020,85970,86860,181800,89354.6,87921.55,93949.4253,0,0
2448,2022-10-27,87580,89430,86130,88470,468600,89298.4,87957.95,93949.4253,0,0
2449,2022-10-28,88550,89270,87670,87670,194100,89243.8,87975.45,93949.4253,0,0
2450,2022-10-31,87670,89350,87270,89350,156300,89202,88017.05,93949.4253,0,0
2451,2022-11-01,89590,91280,87820,88470,451300,89112,88055.05,93949.4253,0,0
2452,2022-11-02,88950,91280,87420,88470,584100,89033.2,88074.65,93949.4253,0,0
2453,2022-11-03,89920,90240,88470,89590,162300,88943,88111.6,93949.4253,0,0
2454,2022-11-04,89590,90070,86940,89270,329600,88841.6,88144.95,93949.4253,0,0
2455,2022-11-07,89670,91280,89670,90800,404900,88783.6,88189.5,93949.4253,0,0
2456,2022-11-08,91610,92490,90800,92010,381600,88770.8,88230.7,93949.4253,0,0
2457,2022-11-09,92090,94500,92010,93620,404800,88753.2,88279.95,93949.4253,0,0
2458,2022-11-10,92570,93940,88470,91200,276200,88664.8,88310.85,93949.4253,0,0
2459,2022-11-11,91370,93700,91370,91610,170100,88613.4,88348.5,93949.4253,0,0
2460,2022-11-14,91440,93290,89110,91520,350400,88571.4,88386.85,93949.4253,0,0
2461,2022-11-15,91520,92090,87670,89670,421000,88490.8,88406.6,93949.4253,0,0
2462,2022-11-16,84850,94100,84850,94100,314700,88571.4,88437.9,77139.48673,1,0
2463,2022-11-17,92970,96510,92970,96270,442400,88698.4,88481.65,82649.56006,0,0
2464,2022-11-18,95790,96020,90070,91920,398600,88703.2,88514.55,82649.56006,0,0
2465,2022-11-21,91920,92090,88870,89520,172200,88664.8,88513.15,82649.56006,0,0
2466,2022-11-22,89350,92410,87740,87820,314100,88584.2,88506,82649.56006,0,0
2467,2022-11-23,88150,89830,86860,87020,227700,88515,88510.5,82649.56006,0,0
2468,2022-11-24,87670,87670,84450,85090,474500,88418.4,88497.5,82649.56006,0,0
2469,2022-11-25,86060,86460,83640,84280,398800,88318.6,88484.4,82649.56006,0,0
2470,2022-11-28,84280,90160,83640,90160,370200,88384.6,88481.1,82649.56006,0,0
2471,2022-11-29,90070,91610,87580,90070,405200,88431.2,88471.9,82649.56006,0,0
2472,2022-11-30,90070,90070,88470,88630,282900,88450.4,88466.85,82649.56006,0,0
2473,2022-12-01,90070,90070,84450,85650,514400,88378,88430.45,82649.56006,0,0
2474,2022-12-02,85650,90880,85650,89430,572000,88357,88419.6,82649.56006,0,0
2475,2022-12-05,90880,91370,89030,91040,500600,88350.4,88421.45,82649.56006,0,0
2476,2022-12-06,90880,91280,87670,88070,494500,88318.4,88405.75,82649.56006,0,0
2477,2022-12-07,88070,89670,85890,85890,336900,88363.4,88377.2,82649.56006,0,0
2478,2022-12-08,86940,89190,85250,85250,465900,88379.4,88337.6,82649.56006,0,0
2479,2022-12-09,86780,87270,85250,85250,374700,88315,88305.05,82649.56006,0,0
2480,2022-12-12,86860,87180,84450,84450,350200,88282.8,88265.4,82649.56006,0,0
2481,2022-12-13,85970,86460,84520,84930,400900,88276.4,88229.3,82649.56006,0,0
2482,2022-12-14,85730,86860,85650,86460,277500,88284.4,88195,82649.56006,0,0
2483,2022-12-15,86060,86860,84930,85490,504800,88274.8,88149.95,82649.56006,0,0
2484,2022-12-16,85490,86780,85090,85570,256100,88345.6,88115.9,82649.56006,0,0
2485,2022-12-19,85250,85890,84610,84610,449500,88332.8,88051.2,82649.56006,0,0
2486,2022-12-20,84450,84850,83320,84280,218300,88311.8,88000.1,82649.56006,0,0
2487,2022-12-21,85250,85250,83240,83240,198400,88255.4,87937.95,82649.56006,0,0
2488,2022-12-22,84450,84450,81390,81390,254000,88146,87881.05,90248.48606,0,1
2489,2022-12-23,82430,83480,81630,81630,261500,88012.4,87847.25,89732.27377,0,0
2490,2022-12-26,82120,84120,82120,82520,332400,87869.4,87844.9,89732.27377,0,0
2491,2022-12-27,83570,83640,82840,83570,33100,87755.4,87840,89732.27377,0,0
2492,2022-12-27,83570,83640,81870,82920,154700,87659,87827.15,89228.82255,0,0
2493,2022-12-28,83320,83640,82190,82840,221800,87532,87821.3,89085.41933,0,0
2494,2022-12-29,83570,83570,82520,82520,97600,87458,87807.6,88783.93085,0,0
2495,2022-12-30,82520,82670,81630,81630,141500,87366.2,87769.5,87514.79787,0,0
2496,2023-01-03,82030,84450,81960,84450,287800,87330.8,87741.6,87514.79787,0,0
2497,2023-01-04,84850,84850,83640,84450,225000,87282.6,87724.25,87514.79787,0,0
2498,2023-01-05,84450,85820,84040,85730,270100,87227.8,87713.3,87514.79787,0,0
2499,2023-01-06,85650,85970,84120,84210,138800,87158.6,87701,87514.79787,0,0
2500,2023-01-09,84690,84930,83640,84040,153500,87052.4,87688.6,87514.79787,0,0
2501,2023-01-10,84040,84120,82920,84120,256300,86965.4,87671.15,87514.79787,0,0
2502,2023-01-11,84370,84770,83720,83810,108100,86872.2,87659.2,87514.79787,0,0
2503,2023-01-12,83810,84610,83810,84450,236800,86769.4,87657.55,87514.79787,0,0
2504,2023-01-13,84120,84850,83970,84040,193100,86664.8,87648.35,87514.79787,0,0
2505,2023-01-16,84280,84280,82840,82840,244900,86505.6,87622.55,87514.79787,0,0
2506,2023-01-17,82840,84210,82430,83810,290300,86341.6,87594.15,87514.79787,0,0
2507,2023-01-18,84370,85010,83810,83880,151800,86146.8,87568.45,87514.79787,0,0
